timestamp,open,high,low,close,volume,MarketCapital
2006-12-13,12.268,12.827,12.268,12.733,33060.0,24324.0
2006-12-14,12.546,12.921,12.546,12.827,25360.0,25540.0
2006-12-15,13.01,13.197,13.01,13.01,34750.0,26817.0
2006-12-18,12.363,13.662,12.363,12.827,11650.0,28155.0
2006-12-19,12.827,12.827,12.827,12.827,17090.0,29554.0
2006-12-20,12.827,12.827,12.827,12.827,8290.0,31013.0
2006-12-21,12.268,12.827,12.268,12.268,7700.0,29493.0
2006-12-22,11.711,12.546,11.711,11.711,7310.0,28034.0
2006-12-25,11.153,11.34,11.153,11.34,34660.0,26635.0
2006-12-26,11.524,11.898,11.524,11.898,5960.0,27912.0
2006-12-27,12.404,12.404,12.404,12.404,5700.0,29189.0
2006-12-28,11.931,12.218,11.931,12.218,1900.0,29189.0
2006-12-29,11.743,12.78,11.743,12.78,41000.0,27973.0
2007-01-02,12.592,12.592,12.592,12.592,2330.0,26757.0
2007-01-03,12.218,12.592,12.218,12.218,10000.0,27365.0
2007-01-04,12.218,12.686,12.218,12.686,2900.0,28702.0
2007-01-05,12.686,13.156,12.686,12.78,15990.0,30101.0
2007-01-08,12.311,12.404,12.311,12.404,4300.0,29797.0
2007-01-09,12.311,12.592,12.311,12.592,13690.0,29797.0
2007-01-10,12.404,12.78,12.404,12.78,24900.0,30101.0
2007-01-11,12.498,12.78,12.498,12.498,4750.0,30405.0
2007-01-12,12.404,12.498,12.404,12.404,73890.0,31925.0
2007-01-15,12.218,12.404,12.218,12.218,35950.0,33506.0
2007-01-16,12.03,12.218,12.03,12.03,24890.0,35148.0
2007-01-17,12.03,12.03,12.03,12.03,45710.0,33446.0
2007-01-18,12.03,12.03,12.03,12.03,27130.0,33506.0
2007-01-19,12.124,12.218,12.124,12.124,14790.0,35148.0
2007-01-22,12.124,12.124,12.124,12.124,21450.0,36486.0
2007-01-23,11.556,12.311,11.556,12.124,22660.0,36608.0
2007-01-24,11.841,11.841,11.841,11.841,23470.0,35270.0
2007-01-25,11.841,12.218,11.841,11.841,34250.0,35270.0
2007-01-26,12.124,12.124,12.124,12.124,32830.0,35270.0
2007-01-29,12.124,12.686,12.124,12.686,93570.0,36790.0
2007-01-30,13.248,13.248,13.248,13.248,45610.0,38310.0
2007-01-31,13.53,13.906,13.53,13.53,81040.0,39223.0
2007-02-01,12.874,12.968,12.874,12.874,14000.0,37702.0
2007-02-02,12.874,12.874,12.874,12.874,17880.0,38310.0
2007-02-05,12.874,12.874,12.874,12.874,21030.0,36425.0
2007-02-06,12.686,12.874,12.686,12.686,38800.0,38006.0
2007-02-07,12.592,12.686,12.592,12.592,18870.0,38614.0
2007-02-08,12.592,12.592,12.592,12.592,11350.0,36729.0
2007-02-09,12.03,12.498,12.03,12.404,12700.0,34905.0
2007-02-12,12.218,12.592,12.218,12.592,29820.0,36608.0
2007-02-13,12.404,12.404,12.404,12.404,34170.0,38310.0
2007-02-14,12.968,12.968,12.968,12.968,19990.0,37094.0
2007-02-15,13.156,13.156,13.156,13.156,22810.0,37094.0
2007-02-26,13.811,13.811,13.811,13.811,19760.0,38919.0
2007-02-27,14.469,14.469,14.469,14.469,43120.0,40439.0
2007-02-28,14.28,15.13,14.28,14.469,34220.0,38432.0
2007-03-01,14.098,14.285,14.098,14.285,14180.0,37398.0
2007-03-02,13.624,14.469,13.624,14.469,29770.0,39223.0
2007-03-05,15.037,15.13,15.037,15.13,47400.0,38614.0
2007-03-06,15.13,15.411,15.13,15.13,43640.0,36729.0
