timestamp,open,high,low,close,volume,MarketCapital
2006-12-13,12.298,12.554,12.298,12.554,4500.0,24324.0
2006-12-14,12.554,12.554,12.298,12.554,1660.0,25540.0
2006-12-15,12.809,13.065,12.809,12.809,1750.0,26817.0
2006-12-18,12.809,12.809,12.809,12.809,5040.0,28155.0
2006-12-19,12.606,12.606,12.554,12.554,3650.0,29554.0
2006-12-20,12.554,12.809,12.554,12.554,7530.0,31013.0
2006-12-21,12.554,12.809,12.554,12.554,2900.0,29493.0
2006-12-22,12.554,12.756,11.937,11.937,4350.0,28034.0
2006-12-25,11.893,11.893,11.893,11.893,1110.0,26635.0
2006-12-26,11.884,11.884,11.787,11.787,1940.0,27912.0
2006-12-27,12.351,12.351,12.351,12.351,1710.0,29189.0
2006-12-28,12.298,12.298,12.043,12.043,1600.0,29189.0
2006-12-29,12.043,12.043,11.84,11.99,1500.0,27973.0
2007-01-02,11.99,12.043,11.532,12.043,4040.0,26757.0
2007-01-03,12.043,12.043,12.043,12.043,2120.0,27365.0
2007-01-04,12.043,12.298,11.884,12.298,7650.0,28702.0
2007-01-05,12.298,12.809,12.298,12.298,19550.0,30101.0
2007-01-08,12.298,12.554,12.298,12.298,1460.0,29797.0
2007-01-09,12.043,12.043,11.99,12.043,3060.0,29797.0
2007-01-10,11.787,11.787,11.787,11.787,4600.0,30101.0
2007-01-11,11.787,12.298,11.787,11.787,8500.0,30405.0
2007-01-12,11.681,11.681,11.276,11.276,890.0,31925.0
2007-01-15,11.787,11.787,11.787,11.787,7610.0,33506.0
2007-01-16,11.787,12.298,11.532,11.734,2970.0,35148.0
2007-01-17,11.734,11.787,11.734,11.787,6150.0,33446.0
2007-01-18,11.787,11.787,11.734,11.734,2500.0,33506.0
2007-01-19,11.734,11.787,11.734,11.787,5490.0,35148.0
2007-01-22,11.787,11.787,11.787,11.787,5580.0,36486.0
2007-01-23,11.787,12.043,11.576,12.043,3540.0,36608.0
2007-01-24,11.99,11.99,11.532,11.99,12580.0,35270.0
2007-01-25,11.84,11.84,11.787,11.84,13000.0,35270.0
2007-01-26,11.84,12.043,11.329,11.84,10440.0,35270.0
2007-01-29,11.84,11.84,11.787,11.84,9300.0,36790.0
2007-01-30,11.787,11.893,11.787,11.893,18400.0,38310.0
2007-01-31,11.893,11.893,11.84,11.84,3660.0,39223.0
2007-02-01,11.787,11.787,11.787,11.787,1500.0,37702.0
2007-02-02,12.254,12.254,12.254,12.254,570.0,38310.0
2007-02-05,12.298,12.448,12.298,12.298,9190.0,36425.0
2007-02-06,12.298,12.351,12.201,12.351,15900.0,38006.0
2007-02-07,12.448,12.501,12.448,12.501,47690.0,38614.0
2007-02-08,12.809,12.809,12.809,12.809,55760.0,36729.0
2007-02-09,12.809,12.809,12.809,12.809,54000.0,34905.0
2007-02-12,12.818,13.329,12.818,13.329,112800.0,36608.0
2007-02-13,13.531,13.584,13.531,13.531,62310.0,38310.0
2007-02-14,13.531,14.192,13.117,14.192,93910.0,37094.0
2007-02-15,14.862,14.862,14.862,14.862,137980.0,37094.0
2007-02-26,15.584,15.584,15.584,15.584,11370.0,38919.0
2007-02-27,16.342,16.342,16.342,16.342,57690.0,40439.0
2007-02-28,17.117,17.117,17.117,17.117,168290.0,38432.0
2007-03-01,17.936,17.936,17.936,17.936,62010.0,37398.0
2007-03-02,18.808,18.808,18.808,18.808,47720.0,39223.0
2007-03-05,19.469,19.733,19.469,19.733,15990.0,38614.0
2007-03-06,20.702,20.702,20.702,20.702,10130.0,36729.0
2007-03-07,21.724,21.724,21.724,21.724,18070.0,37094.0
2007-03-08,22.799,22.799,22.799,22.799,41210.0,36486.0
2007-03-09,22.808,23.935,22.041,22.041,104060.0,36486.0
2007-03-12,21.522,21.522,21.266,21.522,147570.0,37094.0
2007-03-13,21.064,21.064,20.5,20.5,92700.0,37094.0
2007-03-14,20.5,21.522,20.5,20.755,51540.0,35270.0
2007-03-15,19.733,19.733,19.733,19.733,40990.0,33506.0
2007-03-16,19.733,19.989,18.755,19.989,42270.0,35148.0
2007-03-19,20.5,20.958,20.5,20.5,31990.0,35148.0
2007-03-20,20.5,20.5,19.469,19.469,29170.0,34175.0
2007-03-21,18.5,18.5,18.5,18.5,55710.0,32533.0
2007-03-22,19.425,19.425,19.425,19.425,46120.0,33750.0
2007-03-23,19.425,19.989,18.958,19.469,29110.0,33750.0
2007-03-26,19.469,19.469,18.5,18.958,23990.0,32838.0
2007-03-27,18.033,18.033,18.033,18.033,18210.0,31196.0
2007-03-28,17.936,17.936,17.17,17.936,34040.0,31196.0
2007-03-29,18.703,18.808,18.703,18.808,13130.0,32716.0
2007-03-30,18.808,19.222,18.808,18.808,42350.0,32898.0
2007-04-02,17.936,17.936,17.936,17.936,10640.0,31621.0
2007-04-03,17.064,17.936,17.064,17.064,9320.0,30405.0
2007-04-04,17.064,17.161,16.905,17.161,4540.0,31256.0
2007-04-05,16.914,17.17,16.914,16.914,6850.0,31317.0
2007-04-06,16.403,16.403,16.298,16.403,18810.0,31013.0
2007-04-09,15.884,15.884,15.884,15.884,10830.0,31317.0
2007-04-10,15.884,16.395,15.884,15.989,8710.0,31682.0
2007-04-11,15.989,16.139,15.989,16.139,15580.0,31925.0
2007-04-12,15.373,16.139,15.373,15.373,5760.0,32838.0
2007-04-13,15.117,15.117,14.712,15.117,5300.0,31621.0
2007-04-16,14.404,14.404,14.404,14.404,10260.0,31925.0
2007-04-17,13.734,13.734,13.681,13.734,23180.0,31317.0
2007-04-18,13.734,14.404,13.681,14.404,23160.0,31621.0
2007-04-19,14.351,15.064,14.351,14.351,42680.0,30709.0
2007-04-20,14.351,14.351,14.351,14.351,8250.0,29189.0
2007-04-23,14.351,14.351,13.84,14.351,4600.0,27729.0
2007-04-24,14.245,14.245,14.095,14.245,3700.0,26392.0
2007-04-25,14.245,14.342,14.245,14.298,10980.0,25844.0
2007-05-02,14.298,14.351,14.298,14.351,7610.0,26331.0
2007-05-03,13.893,14.351,13.893,13.893,5930.0,26878.0
2007-05-04,13.884,14.095,13.884,14.095,5770.0,28216.0
2007-05-07,14.192,14.192,14.192,14.192,4310.0,29615.0
2007-05-08,14.351,14.404,14.351,14.404,22050.0,30405.0
2007-05-09,14.192,14.395,14.192,14.192,7370.0,30405.0
2007-05-10,14.095,14.245,14.095,14.095,8500.0,31925.0
2007-05-11,14.192,14.351,14.192,14.351,10040.0,33506.0
2007-05-14,14.245,14.245,14.192,14.245,17430.0,35148.0
2007-05-15,13.831,13.831,13.831,13.831,39400.0,33446.0
2007-05-16,13.575,13.831,13.575,13.575,9850.0,32351.0
2007-05-17,13.426,13.584,13.426,13.426,29120.0,33871.0
2007-05-18,13.329,13.329,13.329,13.329,36690.0,32898.0
2007-05-21,13.32,13.734,13.32,13.734,20600.0,22621.0
2007-05-22,14.086,14.192,14.086,14.192,14400.0,22621.0
2007-05-23,14.351,14.553,14.351,14.553,31370.0,22500.0
2007-05-24,13.893,14.553,13.893,13.893,11770.0,21892.0
2007-05-25,13.893,13.893,13.628,13.893,12000.0,21770.0
2007-05-28,13.884,14.095,13.884,14.095,7630.0,21709.0
2007-05-29,13.937,14.086,13.937,13.937,8550.0,21101.0
2007-05-30,13.937,13.937,13.32,13.937,10540.0,21284.0
2007-05-31,13.937,13.937,13.628,13.937,13970.0,21223.0
2007-06-01,13.84,13.84,13.734,13.734,11450.0,20980.0
2007-06-04,13.734,14.201,13.681,13.681,7230.0,20675.0
2007-06-05,13.531,13.531,13.329,13.329,8140.0,19642.0
2007-06-06,13.628,13.99,13.628,13.99,31920.0,20067.0
2007-06-07,14.65,14.65,14.65,14.65,36500.0,20554.0
2007-06-08,14.862,15.373,14.862,14.862,72670.0,20067.0
2007-06-11,14.404,14.404,14.351,14.351,12750.0,19459.0
2007-06-12,14.351,14.351,14.245,14.245,12340.0,19398.0
2007-06-13,14.245,14.351,14.245,14.351,17400.0,18608.0
2007-06-14,15.064,15.064,15.064,15.064,43370.0,18547.0
2007-06-15,15.787,15.787,15.787,15.787,106630.0,18851.0
2007-06-18,15.787,15.787,15.02,15.223,25500.0,18608.0
2007-06-19,15.787,15.936,15.787,15.787,63610.0,27912.0
2007-06-20,15.787,15.892,15.478,15.478,44340.0,27912.0
2007-06-21,15.47,15.681,15.373,15.373,21560.0,27365.0
2007-06-22,15.117,15.117,14.606,14.606,23720.0,26909.0
2007-06-25,14.606,14.809,14.606,14.809,9580.0,28186.0
2007-06-26,15.117,15.117,15.117,15.117,9400.0,29554.0
2007-06-27,14.862,14.862,14.659,14.765,28950.0,28368.0
2007-06-28,14.756,14.756,14.553,14.553,21470.0,28094.0
2007-06-29,14.65,15.267,14.65,15.267,27280.0,28003.0
