timestamp,open,high,low,close,volume,MarketCapital
2017-05-15,25.691,25.691,25.691,25.691,38000.0,22066.0
2017-05-16,27.467,27.467,26.939,27.467,2807600.0,21928.0
2017-05-17,28.764,29.388,28.14,29.388,1270100.0,22066.0
2017-05-18,30.349,30.349,29.388,29.484,1985160.0,22113.0
2017-05-19,28.812,31.501,28.332,31.501,2535030.0,22343.0
2017-05-22,32.173,32.653,31.549,31.981,1358090.0,22390.0
2017-05-23,31.981,31.981,29.772,29.772,1856070.0,22551.0
2017-05-24,28.236,30.445,28.236,30.06,1252810.0,22667.0
2017-05-25,29.772,30.541,28.62,28.62,588680.0,19666.0
2017-05-26,28.62,29.244,27.851,27.851,507540.0,19435.0
2017-05-29,27.851,27.851,26.987,27.323,528150.0,19666.0
2017-05-30,26.891,27.851,25.45,25.45,2271640.0,19851.0
2017-05-31,25.931,25.931,23.674,24.394,3636170.0,19851.0
2017-06-01,24.874,25.739,24.394,24.394,696500.0,20058.0
2017-06-02,24.49,24.682,24.394,24.49,507560.0,19966.0
2017-06-05,24.49,24.49,23.53,23.722,848740.0,19966.0
2017-06-06,23.722,24.874,23.722,24.346,579380.0,20451.0
2017-06-07,24.874,24.874,24.25,24.442,402840.0,20335.0
2017-06-08,24.586,24.682,24.346,24.49,629520.0,20405.0
2017-06-09,24.49,24.874,24.394,24.73,338610.0,20843.0
2017-06-12,24.874,24.874,24.394,24.394,260450.0,20635.0
2017-06-13,24.49,24.49,24.202,24.49,202330.0,20935.0
2017-06-14,24.49,24.682,24.346,24.394,219630.0,20866.0
2017-06-15,24.394,24.586,24.202,24.298,140700.0,20958.0
2017-06-16,24.394,24.394,24.154,24.154,240860.0,21097.0
2017-06-19,24.154,25.402,24.154,25.114,630570.0,21374.0
2017-06-20,25.258,25.547,24.97,25.162,745150.0,21305.0
2017-06-21,25.162,25.354,24.778,25.162,300910.0,21928.0
2017-06-22,25.018,25.547,24.97,25.354,621860.0,21974.0
2017-06-23,25.066,25.354,24.874,24.874,449980.0,21905.0
2017-06-26,24.97,25.739,24.97,25.547,517870.0,21559.0
2017-06-27,25.595,26.315,25.547,26.075,809850.0,21097.0
2017-06-28,25.931,26.123,25.835,26.075,177220.0,21397.0
2017-06-29,25.787,26.027,25.643,25.643,181880.0,21466.0
2017-06-30,25.306,25.931,25.306,25.547,119010.0,21628.0
2017-07-03,25.354,25.643,25.162,25.258,59780.0,21420.0
2017-07-04,24.97,25.258,24.922,24.922,265950.0,24739.0
2017-07-05,24.97,25.018,24.826,24.826,110760.0,24792.0
2017-07-06,24.826,25.354,24.682,24.97,82840.0,25429.0
2017-07-07,25.354,25.354,24.778,24.874,113750.0,25801.0
2017-07-10,24.97,24.97,24.49,24.874,265600.0,25588.0
2017-07-11,24.778,24.97,24.394,24.634,429540.0,25270.0
2017-07-12,24.586,24.922,24.586,24.634,139440.0,25456.0
2017-07-13,24.538,24.826,24.538,24.586,216050.0,25933.0
2017-07-14,24.586,24.682,24.394,24.586,102350.0,25854.0
2017-07-17,24.394,24.538,23.818,24.106,357190.0,25482.0
2017-07-18,24.01,24.394,23.722,24.106,280020.0,25376.0
2017-07-19,23.674,24.202,23.242,23.434,180140.0,24898.0
2017-07-20,23.53,24.106,23.53,24.01,241160.0,24845.0
2017-07-21,24.01,24.01,23.434,23.722,123460.0,24527.0
2017-07-24,23.53,23.53,22.761,22.761,63060.0,24686.0
2017-07-25,22.281,23.242,22.281,23.05,126890.0,24792.0
2017-07-26,23.05,24.01,23.05,23.818,96850.0,25376.0
2017-07-27,23.53,23.914,23.53,23.53,130450.0,25588.0
2017-07-28,23.53,23.818,23.05,23.722,97830.0,25774.0
2017-07-31,23.722,23.818,23.386,23.386,88430.0,25668.0
2017-08-01,23.434,23.53,23.242,23.386,109400.0,26013.0
2017-08-02,22.569,23.434,22.569,23.242,102190.0,26225.0
2017-08-03,23.146,23.338,22.905,23.338,119660.0,26597.0
2017-08-04,22.953,23.338,22.953,23.338,143830.0,26597.0
2017-08-07,23.05,23.434,23.05,23.338,127800.0,26464.0
2017-08-08,23.338,23.818,23.338,23.818,324710.0,25987.0
2017-08-09,23.818,24.01,23.626,23.722,169590.0,25695.0
2017-08-10,23.626,23.914,23.29,23.722,68730.0,25960.0
2017-08-11,23.338,23.818,23.338,23.818,129940.0,26252.0
2017-08-14,23.818,24.442,23.818,24.202,146280.0,26119.0
2017-08-15,24.298,25.066,24.25,24.778,310140.0,25960.0
2017-08-16,25.354,25.354,24.49,24.778,104950.0,25801.0
2017-08-17,24.73,24.778,24.01,24.01,60580.0,25164.0
2017-08-18,23.626,24.778,23.626,24.01,106610.0,25217.0
2017-08-21,24.01,24.202,24.01,24.01,37980.0,25349.0
2017-08-22,23.722,24.01,23.578,24.01,83480.0,25004.0
2017-08-23,23.866,23.914,23.578,23.626,66910.0,25057.0
2017-08-24,23.578,23.818,23.53,23.722,19180.0,25323.0
2017-08-25,23.722,23.722,23.146,23.722,53900.0,25217.0
2017-08-28,23.722,23.722,23.05,23.53,36350.0,25270.0
2017-08-29,23.386,23.53,23.146,23.146,45080.0,25349.0
2017-08-30,23.146,24.73,23.146,24.73,621410.0,25376.0
2017-08-31,25.931,25.931,24.97,25.45,540630.0,25748.0
2017-09-01,25.45,25.547,24.442,25.402,459980.0,25801.0
2017-09-05,24.538,25.306,24.538,24.538,20050.0,25748.0
2017-09-06,23.914,24.298,23.626,24.202,23660.0,25588.0
2017-09-07,24.01,24.01,23.674,23.77,8390.0,25429.0
2017-09-08,23.77,24.346,23.722,23.962,82170.0,25323.0
2017-09-11,23.722,24.01,23.626,23.962,33070.0,25137.0
2017-09-12,24.01,24.058,23.674,24.01,49810.0,25535.0
2017-09-13,24.01,24.01,23.818,24.01,11620.0,25880.0
2017-09-14,24.01,24.346,24.01,24.058,110810.0,25668.0
2017-09-15,24.298,24.298,23.866,24.01,42680.0,25588.0
2017-09-18,24.01,24.49,24.01,24.202,125200.0,25668.0
2017-09-19,24.346,24.346,23.914,24.202,143510.0,25695.0
