date,open,high,low,close
2005-10-21T00:00:00,307.27,307.27,306.72,306.72
2005-10-24T00:00:00,306.57,306.9,306.57,306.9
2005-10-25T00:00:00,306.28,306.28,305.11,305.11
2005-10-26T00:00:00,302.14,302.14,300.53,300.53
2005-10-27T00:00:00,297.95,300.98,297.95,300.98
2005-10-28T00:00:00,305.4,305.4,305.38,305.38
2005-10-31T00:00:00,307.31,307.4,307.31,307.4
2005-11-01T00:00:00,310.34,310.51,310.34,310.51
2005-11-02T00:00:00,314.6,315.56,314.6,315.56
2005-11-03T00:00:00,321.99,322.52,321.99,322.52
2005-11-04T00:00:00,325.25,325.25,321.15,321.15
2005-11-07T00:00:00,321.52,322.59,321.52,322.59
2005-11-08T00:00:00,322.81,322.81,321.35,321.35
2005-11-09T00:00:00,321.32,321.32,320.56,320.56
2005-11-10T00:00:00,320.81,320.81,319.13,319.13
2005-11-11T00:00:00,318.52,318.52,317.73,317.73
2005-11-14T00:00:00,317.77,317.83,317.77,317.83
2005-11-15T00:00:00,318.47,318.47,317.06,317.06
2005-11-16T00:00:00,316.16,316.16,315.9,315.9
2005-11-17T00:00:00,314.85,314.85,313.91,313.91
2005-11-18T00:00:00,312.58,312.58,312.5,312.5
2005-11-21T00:00:00,312.72,312.72,311.8,311.8
2005-11-22T00:00:00,310.84,310.84,308.53,308.53
2005-11-23T00:00:00,307.78,307.78,305.5,305.5
2005-11-24T00:00:00,301.82,301.82,301.78,301.78
2005-11-25T00:00:00,306.53,309.47,306.53,309.47
2005-11-28T00:00:00,310.42,310.42,308.18,308.18
2005-11-29T00:00:00,306.19,307.77,306.19,307.77
2005-11-30T00:00:00,309.16,311.33,309.16,311.33
2005-12-01T00:00:00,311.22,312.09,311.22,312.09
2005-12-02T00:00:00,313.01,313.01,312.43,312.43
2005-12-05T00:00:00,312.53,312.86,312.53,312.86
2005-12-06T00:00:00,312.43,312.43,312.29,312.29
2005-12-07T00:00:00,312.4,312.4,312.31,312.31
2005-12-08T00:00:00,312.83,313.09,312.83,313.09
2005-12-09T00:00:00,314.24,315.79,314.24,315.79
2005-12-12T00:00:00,317.75,317.75,316.88,316.88
2005-12-13T00:00:00,316.8,316.8,316.73,316.73
2005-12-14T00:00:00,316.55,316.55,314.94,314.94
2005-12-15T00:00:00,315.47,315.47,314.08,314.08
2005-12-16T00:00:00,314.57,314.57,314.49,314.49
2005-12-19T00:00:00,314.22,314.22,311.6,311.6
2005-12-20T00:00:00,313.66,313.66,311.83,311.83
2005-12-21T00:00:00,310.68,310.68,310.64,310.64
2005-12-22T00:00:00,308.43,309.96,308.43,309.96
2005-12-23T00:00:00,309.67,309.67,309.14,309.14
2005-12-26T00:00:00,309.56,309.56,309.26,309.26
2005-12-27T00:00:00,309.7,309.7,308.42,308.42
2005-12-28T00:00:00,307.59,307.59,307.32,307.32
2005-12-29T00:00:00,306.6,308.8,306.6,308.8
2005-12-30T00:00:00,310.46,310.46,307.5,307.5
2006-01-03T00:00:00,306.86,306.86,305.28,305.28
2006-01-04T00:00:00,305.3,305.3,305.09,305.09
2006-01-05T00:00:00,305.59,306.71,305.59,306.71
2006-01-06T00:00:00,307.47,307.5,307.47,307.5
2006-01-09T00:00:00,307.76,307.76,306.31,306.31
2006-01-10T00:00:00,306.75,306.75,306.35,306.35
2006-01-11T00:00:00,305.82,305.82,304.96,304.96
2006-01-12T00:00:00,304.3,304.3,304.23,304.23
2006-01-13T00:00:00,305.82,306.83,305.82,306.83
2006-01-17T00:00:00,307.79,308.94,307.79,308.94
2006-01-18T00:00:00,309.9,310.38,309.9,310.38
2006-01-19T00:00:00,310.64,310.64,310.52,310.52
2006-01-20T00:00:00,316.64,316.64,313.38,313.38
2006-01-23T00:00:00,313.49,313.49,308.31,308.31
2006-01-24T00:00:00,308.21,308.21,306.84,306.84
2006-01-25T00:00:00,307.06,310.86,307.06,310.86
2006-01-26T00:00:00,312.92,313.3,312.92,313.3
2006-01-27T00:00:00,312.29,312.32,312.29,312.32
2006-02-06T00:00:00,314.03,314.03,313.14,313.14
2006-02-07T00:00:00,317.43,318.95,317.43,318.95
2006-02-08T00:00:00,324.28,325.0,324.28,325.0
2006-02-09T00:00:00,325.3,325.54,325.3,325.54
2006-02-10T00:00:00,322.57,325.17,322.57,325.17
2006-02-13T00:00:00,324.69,324.69,324.46,324.46
2006-02-14T00:00:00,324.61,325.59,324.61,325.59
2006-02-15T00:00:00,327.1,327.67,327.1,327.67
2006-02-16T00:00:00,330.8,331.06,330.8,331.06
2006-02-17T00:00:00,335.27,339.83,335.27,339.83
2006-02-20T00:00:00,351.45,353.96,351.45,353.96
2006-02-21T00:00:00,366.72,366.72,366.46,366.46
2006-02-22T00:00:00,373.28,373.28,364.44,364.44
2006-02-23T00:00:00,367.91,368.93,367.91,368.93
2006-02-24T00:00:00,373.31,373.5,373.31,373.5
2006-02-27T00:00:00,377.4,379.57,377.4,379.57
2006-02-28T00:00:00,383.19,390.65,383.19,390.65
2006-03-01T00:00:00,402.15,402.15,401.9,401.9
2006-03-02T00:00:00,409.77,412.82,409.77,412.82
2006-03-03T00:00:00,415.56,415.56,397.95,397.95
2006-03-06T00:00:00,401.36,409.76,401.36,409.76
2006-03-07T00:00:00,413.05,413.33,413.05,413.33
2006-03-08T00:00:00,412.98,412.98,409.28,409.28
2006-03-09T00:00:00,413.2,413.2,412.12,412.12
2006-03-10T00:00:00,415.45,415.45,414.36,414.36
2006-03-13T00:00:00,422.97,424.46,422.97,424.46
2006-03-14T00:00:00,431.1,432.21,431.1,432.21
2006-03-15T00:00:00,435.41,435.41,427.59,427.59
2006-03-16T00:00:00,434.56,434.56,432.86,432.86
2006-03-17T00:00:00,436.59,443.19,436.59,443.19
2006-03-20T00:00:00,450.15,453.48,450.15,453.48
2006-03-21T00:00:00,461.56,462.69,461.56,462.69
2006-03-22T00:00:00,468.73,468.73,459.36,459.36
2006-03-23T00:00:00,460.21,460.21,459.42,459.42
2006-03-24T00:00:00,457.94,457.94,456.06,456.06
2006-03-27T00:00:00,460.46,463.0,460.46,463.0
2006-03-28T00:00:00,467.6,467.6,466.47,466.47
2006-03-29T00:00:00,471.41,474.79,471.41,474.79
2006-03-30T00:00:00,492.08,493.41,492.08,493.41
2006-03-31T00:00:00,507.1,507.1,503.56,503.56
2006-04-03T00:00:00,520.53,523.32,520.53,523.32
2006-04-04T00:00:00,536.3,536.3,505.42,505.42
2006-04-05T00:00:00,517.5,521.12,517.5,521.12
2006-04-06T00:00:00,533.87,533.87,532.69,532.69
2006-04-07T00:00:00,540.94,544.71,540.94,544.71
2006-04-10T00:00:00,551.26,551.26,540.36,540.36
2006-04-11T00:00:00,536.49,536.49,528.63,528.63
2006-04-12T00:00:00,534.3,539.23,534.3,539.23
2006-04-13T00:00:00,546.81,551.6,546.81,551.6
2006-04-14T00:00:00,558.38,558.38,555.15,555.15
2006-04-17T00:00:00,561.32,561.32,561.09,561.09
2006-04-18T00:00:00,569.17,570.94,569.17,570.94
2006-04-19T00:00:00,576.11,576.11,571.16,571.16
2006-04-20T00:00:00,571.63,571.63,569.79,569.79
2006-04-21T00:00:00,587.46,591.39,587.46,591.39
2006-04-24T00:00:00,612.8,615.14,612.8,615.14
2006-04-25T00:00:00,638.86,638.86,632.69,632.69
2006-04-26T00:00:00,625.28,625.28,621.53,621.53
2006-04-27T00:00:00,617.47,617.47,594.02,594.02
2006-04-28T00:00:00,584.08,595.48,584.08,595.48
2006-05-03T00:00:00,611.72,612.11,611.72,612.11
2006-05-04T00:00:00,609.52,609.52,601.34,601.34
2006-05-05T00:00:00,602.59,602.59,593.89,593.89
2006-05-08T00:00:00,586.46,586.46,574.25,574.25
2006-05-09T00:00:00,547.33,547.33,546.4,546.4
2006-05-10T00:00:00,521.12,521.12,520.82,520.82
2006-05-11T00:00:00,535.47,542.95,535.47,542.95
2006-05-12T00:00:00,567.69,567.69,566.76,566.76
2006-05-15T00:00:00,590.04,590.25,590.04,590.25
2006-05-16T00:00:00,577.19,577.19,564.52,564.52
2006-05-17T00:00:00,576.25,576.25,575.54,575.54
2006-05-18T00:00:00,568.81,568.81,566.11,566.11
2006-05-19T00:00:00,557.28,562.33,557.28,562.33
2006-05-22T00:00:00,558.15,558.15,553.37,553.37
2006-05-23T00:00:00,540.56,540.56,538.6,538.6
2006-05-24T00:00:00,546.21,559.55,546.21,559.55
2006-05-25T00:00:00,551.57,551.57,543.41,543.41
2006-05-26T00:00:00,543.67,545.39,543.67,545.39
2006-05-29T00:00:00,540.56,540.56,537.3,537.3
2006-05-30T00:00:00,526.15,526.15,526.01,526.01
2006-05-31T00:00:00,531.22,538.91,531.22,538.91
2006-06-01T00:00:00,538.55,538.55,535.18,535.18
2006-06-02T00:00:00,538.37,540.23,538.37,540.23
2006-06-05T00:00:00,548.91,551.26,548.91,551.26
2006-06-06T00:00:00,557.35,557.35,551.79,551.79
2006-06-07T00:00:00,546.2,546.2,544.55,544.55
2006-06-08T00:00:00,544.41,548.19,544.41,548.19
2006-06-09T00:00:00,549.61,549.61,548.79,548.79
2006-06-12T00:00:00,546.95,546.95,545.98,545.98
2006-06-13T00:00:00,546.2,546.2,543.9,543.9
2006-06-14T00:00:00,543.53,543.53,540.96,540.96
2006-06-15T00:00:00,539.08,539.08,537.48,537.48
2006-06-16T00:00:00,529.31,529.31,523.63,523.7
2006-06-19T00:00:00,522.33,522.55,519.47,519.47
2006-06-20T00:00:00,517.1,517.1,505.94,505.94
2006-06-21T00:00:00,495.09,495.09,487.86,487.86
2006-06-22T00:00:00,502.82,510.15,502.82,510.15
2006-06-23T00:00:00,516.59,516.59,505.8,510.62
2006-06-26T00:00:00,504.11,506.59,502.94,502.94
2006-06-27T00:00:00,498.54,501.56,497.79,501.56
2006-06-28T00:00:00,502.51,506.46,502.51,506.46
2006-06-29T00:00:00,506.31,512.29,506.27,512.29
2006-06-30T00:00:00,513.17,515.59,509.23,515.59
2006-07-03T00:00:00,509.78,510.26,507.31,507.31
2006-07-04T00:00:00,503.57,503.57,500.49,500.49
2006-07-05T00:00:00,497.95,500.05,497.95,499.8
2006-07-06T00:00:00,498.07,505.26,498.07,505.26
2006-07-07T00:00:00,506.18,508.31,506.18,508.31
2006-07-10T00:00:00,509.1,509.1,504.98,504.98
2006-07-11T00:00:00,505.77,506.54,504.0,504.0
2006-07-12T00:00:00,504.8,504.8,502.08,502.08
2006-07-13T00:00:00,506.45,509.15,506.45,509.15
2006-07-14T00:00:00,511.99,511.99,506.1,506.1
2006-07-17T00:00:00,498.22,498.22,494.31,494.31
2006-07-18T00:00:00,489.23,489.23,484.13,484.13
2006-07-19T00:00:00,477.13,477.13,466.19,466.19
2006-07-20T00:00:00,458.54,485.57,458.54,485.57
2006-07-21T00:00:00,482.45,482.45,472.86,472.86
2006-07-24T00:00:00,466.6,466.6,460.68,460.68
2006-07-25T00:00:00,449.94,449.94,439.66,439.66
2006-07-26T00:00:00,431.06,438.07,431.06,434.24
2006-07-27T00:00:00,435.13,441.27,435.13,441.27
2006-07-28T00:00:00,445.1,445.1,439.57,439.57
2006-07-31T00:00:00,431.47,431.47,422.41,422.41
2006-08-01T00:00:00,409.67,409.67,404.87,404.87
2006-08-02T00:00:00,388.82,399.8,388.82,399.8
2006-08-03T00:00:00,411.86,417.73,411.86,417.73
2006-08-04T00:00:00,436.12,436.12,435.5,435.5
2006-08-07T00:00:00,439.95,439.95,423.49,423.49
2006-08-08T00:00:00,426.02,434.31,426.02,433.4
2006-08-09T00:00:00,430.97,433.86,430.25,430.25
2006-08-10T00:00:00,429.18,432.4,429.18,432.4
2006-08-11T00:00:00,436.68,443.45,436.68,443.45
2006-08-14T00:00:00,458.97,464.55,458.97,464.55
2006-08-15T00:00:00,468.26,468.26,460.07,460.34
2006-08-16T00:00:00,467.94,476.24,467.94,476.24
2006-08-17T00:00:00,488.78,488.78,483.32,483.32
2006-08-18T00:00:00,486.0,486.0,482.31,482.31
2006-08-21T00:00:00,485.18,485.18,482.19,482.19
2006-08-22T00:00:00,474.55,474.55,470.12,470.12
2006-08-23T00:00:00,466.97,478.39,466.97,478.39
2006-08-24T00:00:00,480.75,481.2,479.03,479.03
2006-08-25T00:00:00,478.1,478.1,476.89,477.43
2006-08-28T00:00:00,477.45,483.06,477.45,483.06
2006-08-29T00:00:00,485.62,488.63,485.62,488.63
2006-08-30T00:00:00,492.95,493.25,492.77,492.77
2006-08-31T00:00:00,492.53,492.53,490.23,491.18
2006-09-01T00:00:00,494.75,498.21,494.75,498.21
2006-09-05T00:00:00,509.87,515.66,509.87,515.66
2006-09-06T00:00:00,526.87,526.87,517.61,517.61
2006-09-07T00:00:00,514.77,514.77,511.21,511.21
2006-09-08T00:00:00,511.45,513.04,511.21,513.04
2006-09-11T00:00:00,514.87,514.87,511.55,511.55
2006-09-12T00:00:00,506.11,506.11,500.82,500.82
2006-09-13T00:00:00,500.42,511.14,500.42,510.66
2006-09-14T00:00:00,508.97,508.97,505.17,505.17
2006-09-15T00:00:00,508.29,509.32,508.27,509.32
2006-09-18T00:00:00,511.1,511.1,509.0,510.08
2006-09-19T00:00:00,514.03,515.08,514.03,515.08
2006-09-20T00:00:00,519.54,519.54,514.48,514.48
2006-09-21T00:00:00,515.81,515.81,513.32,513.37
2006-09-22T00:00:00,511.61,513.75,511.61,513.75
2006-09-25T00:00:00,514.51,515.09,514.25,515.09
2006-09-26T00:00:00,516.81,520.05,516.81,520.05
2006-09-27T00:00:00,522.21,522.21,520.42,520.42
2006-09-28T00:00:00,522.18,527.74,522.18,527.74
2006-09-29T00:00:00,531.88,531.88,526.73,526.73
2006-10-02T00:00:00,529.57,531.68,529.57,531.68
2006-10-03T00:00:00,538.09,538.09,536.47,537.87
2006-10-04T00:00:00,545.55,545.55,541.91,541.91
2006-10-05T00:00:00,542.82,542.82,534.73,534.73
2006-10-06T00:00:00,532.93,536.48,532.93,536.48
2006-10-09T00:00:00,537.52,537.52,535.13,535.13
2006-10-10T00:00:00,531.97,531.97,527.18,527.18
2006-10-11T00:00:00,524.73,525.0,524.67,524.67
2006-10-12T00:00:00,527.16,527.16,525.22,525.22
2006-10-13T00:00:00,524.98,526.12,524.98,525.93
2006-10-16T00:00:00,527.01,527.01,526.34,526.34
2006-10-17T00:00:00,523.28,523.28,518.71,518.71
2006-10-18T00:00:00,517.93,518.58,517.88,518.58
2006-10-19T00:00:00,522.69,524.59,522.49,524.59
2006-10-20T00:00:00,527.91,528.42,527.91,528.42
2006-10-23T00:00:00,526.05,526.05,525.92,525.92
2006-10-24T00:00:00,526.08,526.08,525.75,525.75
2006-10-25T00:00:00,525.02,525.39,524.25,524.25
2006-10-26T00:00:00,524.59,524.99,524.35,524.99
2006-10-27T00:00:00,520.71,521.23,520.71,521.04
2006-10-30T00:00:00,518.01,518.01,512.4,512.4
2006-10-31T00:00:00,505.23,511.54,505.23,511.54
2006-11-01T00:00:00,516.8,521.38,516.8,521.38
2006-11-02T00:00:00,523.1,523.1,516.95,516.95
2006-11-03T00:00:00,514.11,514.11,513.74,513.74
2006-11-06T00:00:00,513.89,517.11,513.89,517.11
2006-11-07T00:00:00,519.74,520.48,519.74,520.03
2006-11-08T00:00:00,524.28,525.99,524.28,525.99
2006-11-09T00:00:00,530.14,531.69,530.14,531.69
2006-11-10T00:00:00,537.43,537.43,530.81,530.81
2006-11-13T00:00:00,534.04,537.28,534.04,537.28
2006-11-14T00:00:00,549.44,555.77,549.44,555.77
2006-11-15T00:00:00,570.63,570.63,563.09,563.09
2006-11-16T00:00:00,556.42,559.83,556.42,559.83
2006-11-17T00:00:00,563.12,573.79,563.12,573.79
2006-11-20T00:00:00,590.07,590.07,584.26,584.26
2006-11-21T00:00:00,596.23,599.01,596.23,598.22
2006-11-22T00:00:00,609.46,610.16,607.93,610.16
2006-11-23T00:00:00,632.53,637.2,632.53,636.95
2006-11-24T00:00:00,666.04,666.26,665.53,665.53
2006-11-27T00:00:00,687.72,687.72,640.15,640.15
2006-11-28T00:00:00,635.63,647.08,635.63,638.0
2006-11-29T00:00:00,612.16,616.58,612.16,616.58
2006-11-30T00:00:00,616.77,633.05,616.77,633.05
2006-12-01T00:00:00,637.07,637.07,631.29,631.29
2006-12-04T00:00:00,638.89,640.74,638.89,640.65
2006-12-05T00:00:00,644.26,644.6,642.94,644.6
2006-12-06T00:00:00,651.18,655.13,651.18,655.13
2006-12-07T00:00:00,670.13,677.14,670.13,677.14
2006-12-08T00:00:00,696.12,696.12,696.12,696.12
2006-12-11T00:00:00,721.6,724.29,721.6,723.84
2006-12-12T00:00:00,748.58,748.58,716.64,716.64
2006-12-13T00:00:00,740.29,740.57,738.81,740.57
2006-12-14T00:00:00,766.59,766.59,757.17,757.17
2006-12-15T00:00:00,773.47,775.56,773.47,775.56
2006-12-18T00:00:00,775.56,779.57,775.56,779.57
2006-12-19T00:00:00,779.57,799.31,779.57,799.31
2006-12-20T00:00:00,799.31,809.86,799.31,809.86
2006-12-21T00:00:00,778.88,778.88,778.88,778.88
2006-12-22T00:00:00,744.67,744.67,744.15,744.15
2006-12-25T00:00:00,734.66,734.66,734.66,734.66
2006-12-26T00:00:00,747.82,747.82,747.82,747.82
2006-12-27T00:00:00,754.63,754.63,754.63,754.63
2006-12-28T00:00:00,753.81,753.81,753.81,753.81
2006-12-29T00:00:00,751.77,751.77,751.77,751.77
2007-01-02T00:00:00,751.04,751.04,751.04,741.27
2007-01-03T00:00:00,757.71,757.71,745.13,757.71
2007-01-04T00:00:00,788.82,788.82,784.45,788.82
2007-01-05T00:00:00,818.51,818.51,818.04,818.51
2007-01-08T00:00:00,840.22,840.22,840.22,825.11
2007-01-09T00:00:00,845.26,845.26,845.26,844.91
2007-01-10T00:00:00,866.72,866.72,864.75,865.71
2007-01-11T00:00:00,886.83,886.83,886.83,885.43
2007-01-12T00:00:00,914.79,914.79,914.79,914.79
2007-01-15T00:00:00,947.15,947.15,941.73,947.15
2007-01-16T00:00:00,985.53,985.53,985.53,983.6
2007-01-17T00:00:00,1012.7,1012.7,1012.7,964.96
2007-01-18T00:00:00,983.09,983.09,946.84,983.09
2007-01-19T00:00:00,1024.0,1024.0,1024.0,1023.05
2007-01-22T00:00:00,1044.26,1044.26,1044.26,1027.7
2007-01-23T00:00:00,1040.7,1040.7,1040.7,1040.7
2007-01-24T00:00:00,1049.82,1049.82,1049.82,1016.39
2007-01-25T00:00:00,991.65,991.65,991.65,988.86
2007-01-26T00:00:00,974.76,974.76,966.6,974.76
2007-01-29T00:00:00,995.55,995.55,976.51,995.55
2007-01-30T00:00:00,1023.97,1023.97,1021.29,1022.4
2007-01-31T00:00:00,1044.07,1044.07,1044.07,1041.33
2007-02-01T00:00:00,1066.33,1066.33,1066.33,1049.32
2007-02-02T00:00:00,1074.55,1074.55,1074.55,1074.55
2007-02-05T00:00:00,1091.02,1091.02,1091.02,1058.71
2007-02-06T00:00:00,1091.38,1091.38,1058.57,1091.38
2007-02-07T00:00:00,1095.75,1095.75,1083.99,1095.75
2007-02-08T00:00:00,1058.74,1058.74,1058.74,1052.86
2007-02-09T00:00:00,1030.9,1030.9,1010.38,1030.9
2007-02-12T00:00:00,1054.26,1054.26,1041.43,1054.26
2007-02-13T00:00:00,1081.79,1081.79,1081.79,1074.46
2007-02-14T00:00:00,1077.98,1077.98,1077.98,1073.19
2007-02-15T00:00:00,1083.25,1083.25,1071.5,1083.25
2007-02-26T00:00:00,1129.02,1129.02,1121.18,1129.02
2007-02-27T00:00:00,1174.1,1174.1,1174.1,1174.1
2007-02-28T00:00:00,1159.67,1159.67,1159.67,1159.67
2007-03-01T00:00:00,1147.51,1147.51,1147.51,1147.51
2007-03-02T00:00:00,1147.66,1147.66,1130.62,1147.66
2007-03-05T00:00:00,1165.05,1165.05,1165.05,1165.05
2007-03-06T00:00:00,1139.76,1139.76,1139.76,1139.76
2007-03-07T00:00:00,1139.3,1139.3,1139.3,1139.3
2007-03-08T00:00:00,1141.59,1141.59,1141.59,1141.59
2007-03-09T00:00:00,1168.67,1168.67,1168.67,1168.67
2007-03-12T00:00:00,1179.32,1179.32,1179.32,1179.32
2007-03-13T00:00:00,1178.67,1178.67,1178.67,1178.67
2007-03-14T00:00:00,1135.21,1135.21,1135.21,1135.21
2007-03-15T00:00:00,1072.79,1072.79,1072.79,1065.52
2007-03-16T00:00:00,1109.76,1109.76,1089.24,1109.76
2007-03-19T00:00:00,1152.06,1152.06,1152.06,1152.06
2007-03-20T00:00:00,1133.77,1133.77,1133.77,1133.77
2007-03-21T00:00:00,1116.79,1116.79,1116.79,1116.79
2007-03-22T00:00:00,1107.86,1107.86,1107.86,1099.82
2007-03-23T00:00:00,1096.95,1096.95,1096.95,1090.56
2007-03-26T00:00:00,1085.46,1085.46,1085.46,1072.16
2007-03-27T00:00:00,1050.27,1050.27,1050.27,1034.24
2007-03-28T00:00:00,1031.79,1031.79,999.35,1031.79
2007-03-29T00:00:00,1068.71,1068.71,1050.17,1068.71
2007-03-30T00:00:00,1091.23,1091.23,1091.23,1071.33
2007-04-02T00:00:00,1061.75,1061.75,1055.1,1055.1
2007-04-03T00:00:00,1030.93,1030.93,1030.93,1027.53
2007-04-04T00:00:00,1050.9,1050.9,1030.69,1050.9
2007-04-05T00:00:00,1058.53,1058.53,1058.53,1048.98
2007-04-06T00:00:00,1033.92,1033.92,1033.92,1033.92
2007-04-09T00:00:00,1041.36,1041.36,1041.36,1041.36
2007-04-10T00:00:00,1044.9,1044.9,1044.9,1039.67
2007-04-11T00:00:00,1037.25,1037.25,1037.25,1034.68
2007-04-12T00:00:00,1031.21,1031.21,1031.21,1027.58
2007-04-13T00:00:00,1026.4,1026.4,1026.4,1012.98
2007-04-16T00:00:00,998.14,998.14,998.14,983.0
2007-04-17T00:00:00,968.96,968.96,968.96,965.72
2007-04-18T00:00:00,1001.12,1001.12,979.86,1001.12
2007-04-19T00:00:00,1015.1,1015.1,1015.1,998.09
2007-04-20T00:00:00,981.95,981.95,981.95,968.88
2007-04-23T00:00:00,940.58,940.58,940.58,931.18
2007-04-24T00:00:00,907.65,907.65,907.65,905.53
2007-04-25T00:00:00,923.89,923.89,903.94,923.89
2007-05-02T00:00:00,935.48,935.48,933.3,935.48
2007-05-03T00:00:00,941.03,941.03,941.03,937.46
2007-05-04T00:00:00,947.19,947.19,941.14,947.19
2007-05-07T00:00:00,983.62,983.62,969.48,983.62
2007-05-08T00:00:00,1017.24,1017.24,1017.24,1015.43
2007-05-09T00:00:00,1029.66,1029.66,1029.66,1019.96
2007-05-10T00:00:00,1026.46,1026.46,1026.46,1026.46
2007-05-11T00:00:00,1039.63,1039.63,1022.35,1039.63
2007-05-14T00:00:00,1066.04,1066.04,1061.89,1066.04
2007-05-15T00:00:00,1069.15,1069.15,1069.15,1054.69
2007-05-16T00:00:00,1051.62,1051.62,1051.62,1040.99
2007-05-17T00:00:00,1059.79,1059.79,1039.27,1059.79
2007-05-18T00:00:00,1066.56,1066.56,1063.33,1066.56
2007-05-21T00:00:00,1085.41,1085.41,1077.62,1085.41
2007-05-22T00:00:00,1107.52,1107.52,1102.7,1107.52
2007-05-23T00:00:00,1127.75,1127.75,1127.75,1127.75
2007-05-24T00:00:00,1101.79,1101.79,1101.79,1085.3
2007-05-25T00:00:00,1089.6,1089.6,1073.52,1089.6
2007-05-28T00:00:00,1113.24,1113.24,1113.24,1098.64
2007-05-29T00:00:00,1102.82,1102.82,1102.82,1093.77
2007-05-30T00:00:00,1080.96,1080.96,1080.96,1077.88
2007-05-31T00:00:00,1087.55,1087.55,1087.55,1081.48
2007-06-01T00:00:00,1085.93,1085.93,1085.93,1077.36
2007-06-04T00:00:00,1074.18,1074.18,1074.18,1062.1
2007-06-05T00:00:00,1051.68,1051.68,1051.68,1039.66
2007-06-06T00:00:00,1045.29,1045.29,1045.29,1045.29
2007-06-07T00:00:00,1060.56,1060.56,1057.54,1060.02
2007-06-08T00:00:00,1067.13,1067.13,1067.13,1057.36
2007-06-11T00:00:00,1042.09,1042.09,1042.09,1040.75
2007-06-12T00:00:00,1036.54,1036.54,1034.88,1036.54
2007-06-13T00:00:00,1038.8,1038.8,1038.8,1038.8
2007-06-14T00:00:00,1044.02,1044.02,1044.02,1042.79
2007-06-15T00:00:00,1050.63,1050.63,1050.63,1048.19
2007-06-18T00:00:00,1046.62,1046.62,1043.99,1043.99
2007-06-19T00:00:00,1049.87,1049.87,1047.95,1049.58
2007-06-20T00:00:00,1050.88,1050.88,1050.88,1045.28
2007-06-21T00:00:00,1043.96,1043.96,1043.96,1034.43
2007-06-22T00:00:00,1037.45,1037.45,1031.26,1033.69
2007-06-25T00:00:00,1047.97,1047.97,1047.97,1044.39
2007-06-26T00:00:00,1064.15,1064.15,1064.15,1055.7
2007-06-27T00:00:00,1057.08,1057.08,1057.08,1032.96
2007-06-28T00:00:00,1024.62,1024.62,1024.04,1024.04
