timestamp,open,high,low,close,volume,MarketCapital
2006-12-25,11.421,11.421,11.421,11.421,9000.0,26635.0
2006-12-26,11.992,11.992,11.992,11.992,6000.0,27912.0
2006-12-27,12.563,12.563,12.563,12.563,1000.0,29189.0
2006-12-28,13.071,13.071,13.071,13.071,3800.0,29189.0
2006-12-29,16.871,17.347,16.871,17.347,51250.0,27973.0
2007-01-02,18.152,18.152,18.152,18.152,42030.0,26757.0
2007-01-03,18.634,18.955,18.634,18.634,111590.0,27365.0
2007-01-04,18.955,19.438,18.955,19.438,42780.0,28702.0
2007-01-05,18.955,19.438,18.955,18.955,25380.0,30101.0
2007-01-08,19.759,19.759,19.759,19.759,104230.0,29797.0
2007-01-09,20.406,20.727,20.406,20.727,30180.0,29797.0
2007-01-10,20.883,21.685,20.883,20.883,29720.0,30101.0
2007-01-11,20.563,20.883,20.563,20.883,17810.0,30405.0
2007-01-12,20.563,21.365,20.563,21.365,11170.0,31925.0
2007-01-15,22.007,22.331,22.007,22.331,25350.0,33506.0
2007-01-16,23.294,23.294,23.294,23.294,71080.0,35148.0
2007-01-17,22.169,24.418,22.169,22.169,56860.0,33446.0
2007-01-18,22.169,22.49,22.169,22.49,33560.0,33506.0
2007-01-19,23.13,23.613,23.13,23.613,23860.0,35148.0
2007-01-22,22.49,22.49,22.49,22.49,9140.0,36486.0
2007-01-23,21.365,21.685,21.365,21.365,22580.0,36608.0
2007-01-24,20.883,21.365,20.883,20.883,18640.0,35270.0
2007-01-25,19.921,20.398,19.921,19.921,6470.0,35270.0
2007-01-26,20.883,20.883,20.883,20.883,6670.0,35270.0
2007-01-29,20.563,21.849,20.563,21.849,12430.0,36790.0
2007-01-30,22.49,22.49,22.49,22.49,4230.0,38310.0
2007-01-31,22.169,23.294,22.169,22.169,28990.0,39223.0
2007-02-01,22.49,23.13,22.49,22.49,36750.0,37702.0
2007-02-02,22.49,22.49,22.49,22.49,21200.0,38310.0
2007-02-05,21.365,22.49,21.365,22.49,18120.0,36425.0
2007-02-06,22.007,22.81,22.007,22.49,16400.0,38006.0
2007-02-07,21.849,22.169,21.849,22.169,24170.0,38614.0
2007-02-08,21.207,22.331,21.207,21.207,17810.0,36729.0
2007-02-09,20.883,21.202,20.883,21.045,16100.0,34905.0
2007-02-12,21.685,22.007,21.685,22.007,34050.0,36608.0
2007-02-13,22.331,22.49,22.331,22.331,24030.0,38310.0
2007-02-14,21.365,22.331,21.365,22.331,27690.0,37094.0
2007-02-15,22.328,22.974,22.328,22.974,24660.0,37094.0
2007-02-26,24.098,24.098,24.098,24.098,24820.0,38919.0
2007-02-27,25.221,25.221,25.221,25.221,62370.0,40439.0
2007-02-28,24.098,25.221,24.098,24.098,51270.0,38432.0
