timestamp,open,high,low,close,volume,MarketCapital
2018-11-30,15.725,15.725,15.725,15.725,40000.0,26321.0
2018-12-03,16.818,16.818,16.818,16.818,5000.0,27549.0
2018-12-04,17.995,17.995,17.995,17.995,5010.0,27579.0
2018-12-05,19.215,19.215,19.215,19.215,6010.0,27365.0
2018-12-06,20.518,20.518,20.477,20.518,873940.0,27242.0
2018-12-07,21.78,21.948,21.486,21.486,538490.0,27671.0
2018-12-10,21.486,21.738,21.023,21.023,287480.0,27119.0
2018-12-11,19.552,19.552,19.552,19.552,107180.0,27027.0
2018-12-12,18.206,18.206,18.206,18.206,167420.0,27272.0
2018-12-13,16.944,18.248,16.944,18.248,737670.0,27365.0
2018-12-14,17.66,17.869,17.029,17.113,243280.0,27088.0
2018-12-17,16.818,17.197,16.818,17.197,362200.0,26383.0
2018-12-18,16.986,17.071,16.903,17.071,72290.0,25769.0
2018-12-19,17.071,17.071,16.776,16.903,130760.0,25831.0
2018-12-20,16.86,16.944,16.734,16.944,76100.0,25800.0
2018-12-21,16.944,17.029,16.313,17.029,151320.0,26076.0
2018-12-24,16.818,17.029,16.818,17.029,106900.0,25769.0
2018-12-25,16.944,16.944,16.734,16.818,92760.0,25463.0
2018-12-26,16.818,17.197,16.818,17.197,155870.0,25401.0
2018-12-27,17.155,17.282,17.155,17.155,90770.0,25647.0
2018-12-28,17.155,18.248,17.029,18.206,528250.0,25892.0
2019-01-02,18.206,18.795,18.206,18.795,359700.0,25278.0
2019-01-03,18.795,19.089,17.995,17.995,494820.0,25033.0
2019-01-04,16.776,17.071,16.776,16.776,356920.0,25217.0
2019-01-07,16.776,16.903,16.566,16.903,175560.0,25647.0
2019-01-08,16.903,16.903,16.734,16.86,71340.0,25769.0
2019-01-09,16.818,16.903,16.734,16.903,95960.0,26015.0
2019-01-10,16.903,16.903,16.693,16.818,116970.0,25861.0
2019-01-11,16.818,16.86,16.734,16.86,91830.0,25892.0
2019-01-14,16.86,16.903,16.776,16.903,79970.0,26076.0
2019-01-15,16.903,16.903,16.818,16.818,92630.0,26260.0
2019-01-16,16.818,16.903,16.818,16.86,113690.0,26107.0
2019-01-17,16.818,16.986,16.818,16.903,108310.0,25769.0
2019-01-18,16.903,16.903,16.818,16.818,87600.0,25769.0
2019-01-21,16.818,16.903,16.818,16.903,81960.0,26076.0
2019-01-22,16.903,16.903,16.776,16.818,91060.0,25984.0
2019-01-23,16.86,16.903,16.818,16.818,74450.0,25984.0
2019-01-24,16.818,16.86,16.818,16.86,97190.0,26045.0
2019-01-25,16.86,16.944,16.818,16.818,96640.0,26015.0
2019-01-28,16.818,16.903,16.776,16.818,101100.0,25831.0
2019-01-29,16.818,16.903,16.776,16.818,113240.0,26076.0
