timestamp,open,high,low,close,volume,MarketCapital
2007-10-17,0.0,0.0,0.0,100.0,0.0,25916.0
2007-10-18,0.0,0.0,0.0,115.0,0.0,25548.0
2007-10-23,0.0,0.0,0.0,115.0,0.0,24905.0
2007-10-24,0.0,0.0,0.0,115.0,0.0,25732.0
2007-10-25,0.0,0.0,0.0,119.0,0.0,25456.0
2007-10-26,0.0,0.0,0.0,119.0,0.0,25272.0
2007-10-29,0.0,0.0,0.0,119.0,0.0,24905.0
2007-10-30,0.0,0.0,0.0,119.0,0.0,24813.0
2007-10-31,0.0,0.0,0.0,121.0,0.0,24997.0
2007-11-01,0.0,0.0,0.0,122.0,0.0,24813.0
2007-11-02,0.0,0.0,0.0,122.0,0.0,24261.0
2007-11-06,0.0,0.0,0.0,123.0,0.0,22699.0
2007-11-07,0.0,0.0,0.0,124.0,0.0,22423.0
2007-11-08,0.0,0.0,0.0,123.0,0.0,22699.0
2007-11-09,0.0,0.0,0.0,123.0,0.0,23067.0
2007-11-12,0.0,0.0,0.0,123.0,0.0,23067.0
2007-11-13,0.0,0.0,0.0,123.0,0.0,22056.0
2007-11-14,0.0,0.0,0.0,122.5,0.0,23067.0
2007-11-15,5.671,5.671,4.755,5.54,1306330.0,22607.0
2007-11-16,5.279,5.279,5.279,5.279,248510.0,22883.0
2007-11-19,5.017,5.017,5.017,5.017,120480.0,22883.0
2007-11-20,4.799,4.799,4.799,4.799,58710.0,22607.0
2007-11-21,4.581,4.974,4.581,4.974,728080.0,22056.0
2007-11-22,4.974,4.974,4.799,4.974,266040.0,22607.0
2007-11-23,4.842,4.972,4.799,4.799,106370.0,22699.0
2007-11-26,4.712,4.799,4.667,4.755,135430.0,22699.0
2007-11-27,4.712,4.712,4.581,4.581,262120.0,22332.0
2007-11-28,4.625,4.667,4.625,4.667,131020.0,22148.0
2007-11-29,4.667,4.712,4.625,4.667,128110.0,21964.0
2007-11-30,4.625,4.625,4.581,4.625,114720.0,21872.0
2007-12-03,4.667,4.667,4.625,4.625,68710.0,21964.0
2007-12-04,4.581,4.625,4.581,4.581,125040.0,21688.0
2007-12-05,4.494,4.581,4.494,4.537,112160.0,21321.0
2007-12-06,4.667,4.667,4.537,4.581,76580.0,21137.0
2007-12-07,4.493,4.581,4.45,4.45,133400.0,21321.0
2007-12-10,4.363,4.405,4.253,4.253,156420.0,20953.0
2007-12-11,4.122,4.211,4.058,4.058,184520.0,20769.0
2007-12-12,3.861,4.231,3.861,4.1,307780.0,20861.0
2007-12-13,4.1,4.1,3.926,3.948,130410.0,20585.0
2007-12-14,3.926,3.991,3.926,3.97,81260.0,20402.0
2007-12-17,3.97,3.992,3.926,3.926,87220.0,20310.0
2007-12-18,3.926,4.035,3.904,4.035,104160.0,20585.0
2007-12-19,4.144,4.232,4.1,4.232,217360.0,21137.0
2007-12-20,4.231,4.253,4.078,4.1,105030.0,20677.0
2007-12-21,4.035,4.188,4.035,4.1,114130.0,20677.0
2007-12-24,4.166,4.166,4.1,4.144,166920.0,20494.0
2007-12-25,4.144,4.166,4.1,4.1,109460.0,20402.0
2007-12-26,3.97,4.1,3.97,4.1,157680.0,20494.0
2007-12-27,4.1,4.144,4.1,4.1,86100.0,20402.0
2007-12-28,4.1,4.144,4.1,4.144,81580.0,20494.0
2008-01-02,4.144,4.188,4.144,4.166,174750.0,20126.0
2008-01-03,4.211,4.211,4.188,4.188,172390.0,19758.0
2008-01-04,4.232,4.232,4.188,4.232,221230.0,19483.0
2008-01-07,4.275,4.297,4.232,4.297,434240.0,18931.0
2008-01-08,4.297,4.493,4.297,4.493,364540.0,19115.0
2008-01-09,4.493,4.712,4.318,4.712,595940.0,18564.0
2008-01-10,4.667,4.667,4.493,4.667,476150.0,17645.0
2008-01-11,4.625,4.755,4.581,4.625,467570.0,18104.0
2008-01-14,4.667,4.667,4.581,4.625,283070.0,17737.0
2008-01-15,4.537,4.537,4.405,4.405,306310.0,17369.0
2008-01-16,4.493,4.625,4.493,4.581,441980.0,18196.0
2008-01-17,4.537,4.537,4.363,4.363,158820.0,18288.0
2008-01-18,4.275,4.45,4.275,4.45,141170.0,18564.0
2008-01-21,4.405,4.45,4.363,4.363,71040.0,17645.0
2008-01-22,4.232,4.275,4.232,4.232,83260.0,16818.0
2008-01-23,4.188,4.188,4.035,4.035,119690.0,15991.0
2008-01-24,4.188,4.188,4.058,4.058,95130.0,15623.0
2008-01-25,4.035,4.1,4.035,4.058,82650.0,16358.0
2008-01-28,4.144,4.144,4.058,4.08,41020.0,16726.0
2008-01-29,4.1,4.166,4.1,4.166,120000.0,17553.0
2008-01-30,4.363,4.363,4.275,4.363,362700.0,18380.0
2008-01-31,4.144,4.275,4.144,4.275,82360.0,18104.0
2008-02-01,4.405,4.405,4.318,4.405,192380.0,18196.0
2008-02-12,4.45,4.45,4.318,4.363,104780.0,17737.0
2008-02-13,4.32,4.32,4.232,4.232,150700.0,16910.0
2008-02-14,4.231,4.275,4.231,4.253,102680.0,17001.0
2008-02-15,4.232,4.253,4.232,4.232,184330.0,16910.0
2008-02-18,4.035,4.078,4.035,4.058,209000.0,16174.0
2008-02-19,3.97,4.058,3.97,4.035,86310.0,16082.0
2008-02-20,3.839,4.058,3.839,3.839,92170.0,15347.0
2008-02-21,3.664,3.664,3.664,3.664,62400.0,14612.0
2008-02-22,3.491,3.533,3.491,3.533,233220.0,13969.0
2008-02-25,3.664,3.708,3.664,3.708,231520.0,14612.0
2008-02-26,3.708,3.708,3.577,3.577,250540.0,13969.0
2008-02-27,3.578,3.686,3.578,3.621,92710.0,13877.0
2008-02-28,3.664,3.664,3.599,3.599,50120.0,13601.0
2008-02-29,3.555,3.577,3.491,3.511,150350.0,12958.0
2008-03-03,3.336,3.358,3.336,3.336,201920.0,12315.0
2008-03-04,3.184,3.184,3.184,3.184,107190.0,11763.0
2008-03-05,3.031,3.097,3.031,3.076,280760.0,11212.0
2008-03-06,3.229,3.229,3.229,3.229,25170.0,11763.0
2008-03-07,3.38,3.38,3.38,3.38,428080.0,12315.0
2008-03-10,3.533,3.533,3.533,3.533,420740.0,12866.0
2008-03-11,3.621,3.621,3.511,3.511,240380.0,12315.0
2008-03-12,3.533,3.664,3.533,3.577,299590.0,12590.0
2008-03-13,3.621,3.621,3.533,3.599,153220.0,12590.0
2008-03-14,3.533,3.578,3.533,3.533,103180.0,12590.0
2008-03-17,3.358,3.424,3.358,3.358,136120.0,12039.0
2008-03-18,3.206,3.249,3.206,3.206,287080.0,11487.0
2008-03-19,3.358,3.358,3.206,3.206,179640.0,10936.0
2008-03-20,3.163,3.272,3.163,3.163,165210.0,10477.0
2008-03-21,3.163,3.163,3.011,3.011,269270.0,10017.0
2008-03-24,2.88,2.88,2.88,2.88,114000.0,9558.0
2008-03-25,2.749,2.749,2.749,2.749,38680.0,9098.0
2008-03-26,2.639,2.836,2.639,2.836,384280.0,8684.0
2008-03-27,2.857,2.857,2.857,2.857,179300.0,8730.0
2008-03-28,2.88,2.88,2.88,2.88,138690.0,8776.0
2008-03-31,2.902,2.902,2.902,2.902,78650.0,8822.0
2008-04-01,2.924,2.924,2.924,2.924,13020.0,8868.0
2008-04-02,2.944,2.944,2.944,2.944,58210.0,8914.0
2008-04-03,2.966,2.966,2.966,2.966,70110.0,8960.0
2008-04-04,2.989,2.989,2.989,2.989,50.0,9006.0
2008-04-07,3.031,3.031,3.031,3.031,3280.0,9144.0
2008-04-08,3.076,3.076,2.989,3.076,670580.0,9052.0
2008-04-09,3.031,3.074,3.031,3.031,291700.0,8960.0
2008-04-10,2.989,2.989,2.989,2.989,70310.0,8822.0
2008-04-11,2.944,2.944,2.944,2.944,9750.0,8684.0
2008-04-16,2.902,2.902,2.902,2.902,22380.0,8547.0
2008-04-17,2.857,2.944,2.857,2.924,321270.0,8639.0
2008-04-18,2.944,2.944,2.88,2.88,139550.0,8501.0
2008-04-21,2.836,2.836,2.836,2.836,47050.0,8271.0
2008-04-22,2.792,2.792,2.792,2.792,54010.0,8133.0
2008-04-23,2.749,2.749,2.749,2.749,38940.0,7995.0
2008-04-24,2.705,2.705,2.705,2.705,138950.0,7857.0
2008-04-25,2.661,2.705,2.661,2.661,227350.0,7720.0
2008-04-28,2.705,2.705,2.705,2.705,170340.0,7582.0
2008-04-29,2.749,2.749,2.749,2.749,237360.0,7444.0
2008-05-05,2.792,2.792,2.792,2.792,227270.0,7306.0
2008-05-06,2.836,2.836,2.792,2.836,314540.0,7168.0
2008-05-07,2.813,2.836,2.792,2.836,376640.0,7030.0
2008-05-08,2.792,2.792,2.792,2.792,154750.0,6892.0
2008-05-09,2.749,2.749,2.749,2.749,22500.0,6755.0
2008-05-12,2.705,2.705,2.705,2.705,26200.0,6663.0
2008-05-13,2.661,2.661,2.661,2.661,770.0,6571.0
2008-05-14,2.617,2.617,2.617,2.617,88220.0,6479.0
2008-05-15,2.575,2.575,2.575,2.575,9580.0,6387.0
2008-05-16,2.53,2.617,2.53,2.53,397070.0,6295.0
2008-05-19,2.486,2.507,2.486,2.486,207630.0,6203.0
2008-05-20,2.443,2.443,2.443,2.443,8540.0,6111.0
2008-05-21,2.399,2.399,2.399,2.399,103620.0,6019.0
2008-05-22,2.355,2.355,2.355,2.355,69270.0,5928.0
2008-05-23,2.312,2.312,2.312,2.312,202170.0,5836.0
2008-05-26,2.268,2.268,2.268,2.268,9280.0,5744.0
2008-05-30,2.225,2.225,2.225,2.225,5480.0,5652.0
2008-06-02,2.18,2.18,2.18,2.18,2200.0,5560.0
2008-06-03,2.137,2.137,2.137,2.137,3840.0,5468.0
2008-06-04,2.098,2.098,2.098,2.098,15600.0,5376.0
2008-06-05,2.06,2.06,2.06,2.06,7550.0,5284.0
2008-06-06,2.021,2.021,2.021,2.021,17320.0,5192.0
2008-06-09,1.981,1.981,1.981,1.981,10500.0,5100.0
2008-06-10,1.942,1.942,1.942,1.942,1010.0,5009.0
2008-06-11,1.905,1.976,1.905,1.905,208450.0,4917.0
2008-06-12,1.876,1.942,1.876,1.942,159440.0,4825.0
2008-06-13,1.976,1.976,1.976,1.976,156960.0,4733.0
2008-06-16,2.015,2.015,2.015,2.015,23850.0,4825.0
2008-06-17,2.054,2.054,2.054,2.054,14950.0,4917.0
2008-06-18,2.094,2.094,2.015,2.015,429770.0,4825.0
2008-06-19,2.015,2.015,1.959,1.959,244840.0,4687.0
2008-06-20,1.902,1.959,1.902,1.902,106750.0,4549.0
2008-06-23,1.959,1.959,1.959,1.959,145430.0,4420.0
2008-06-24,2.015,2.015,2.015,2.015,173310.0,4549.0
2008-06-25,2.073,2.073,2.073,2.073,128600.0,4641.0
2008-06-26,2.134,2.134,2.112,2.134,397800.0,4549.0
2008-06-27,2.137,2.18,2.094,2.18,182540.0,4595.0
2008-06-30,2.247,2.247,2.247,2.247,3590.0,4595.0
2008-07-01,2.312,2.312,2.312,2.312,19840.0,4799.0
2008-07-02,2.377,2.377,2.377,2.377,34980.0,4939.0
2008-07-03,2.443,2.443,2.443,2.443,13250.0,5079.0
2008-07-04,2.507,2.507,2.507,2.507,148900.0,5219.0
2008-07-07,2.575,2.575,2.443,2.575,810080.0,5079.0
2008-07-08,2.53,2.639,2.507,2.639,539320.0,5219.0
2008-07-09,2.705,2.705,2.683,2.705,579010.0,5359.0
2008-07-10,2.769,2.769,2.769,2.769,604480.0,5498.0
2008-07-11,2.852,2.852,2.852,2.852,1049900.0,5638.0
2008-07-14,2.939,2.939,2.939,2.939,306700.0,5778.0
2008-07-15,3.023,3.023,3.023,3.023,242300.0,5918.0
2008-07-16,3.084,3.084,3.023,3.084,2023900.0,6058.0
2008-07-17,3.176,3.176,3.176,3.176,55510.0,6197.0
2008-07-18,3.268,3.268,3.176,3.268,1882540.0,6337.0
2008-07-21,3.206,3.268,3.176,3.176,940500.0,6151.0
2008-07-22,3.084,3.084,3.084,3.084,110610.0,6011.0
2008-07-23,2.993,2.993,2.993,2.993,129160.0,5871.0
2008-07-24,3.054,3.054,2.907,2.932,1757950.0,5731.0
2008-07-25,3.017,3.017,2.963,3.017,712350.0,5778.0
2008-07-28,3.084,3.084,3.084,3.084,68400.0,5825.0
2008-07-29,3.176,3.176,3.176,3.176,12930.0,5964.0
2008-07-30,3.268,3.268,3.268,3.268,170770.0,6104.0
2008-07-31,3.358,3.358,3.358,3.358,287780.0,6244.0
2008-08-01,3.451,3.451,3.451,3.451,207620.0,6430.0
2008-08-04,3.543,3.543,3.358,3.39,2894470.0,6244.0
2008-08-05,3.328,3.42,3.298,3.328,1182150.0,6058.0
2008-08-06,3.42,3.42,3.42,3.42,465350.0,6197.0
2008-08-07,3.511,3.511,3.451,3.481,1105600.0,6337.0
2008-08-08,3.511,3.573,3.42,3.573,1684620.0,6523.0
2008-08-11,3.664,3.664,3.604,3.664,1242650.0,6710.0
2008-08-12,3.757,3.757,3.695,3.757,1143970.0,6896.0
2008-08-13,3.757,3.848,3.725,3.848,1417690.0,7083.0
